,Buy-Lumber Jack,Buy-Gold Miner,Buy-Shepherd,Buy-Fur Trapper,Buy-Ship Builder,Buy-Czar Peter,Buy-Market,Buy-Customs House,Buy-Firehouse,Buy-Hospital,Buy-Library,Buy-Theater,Buy-Academy,Buy-Potjomkins Village,Buy-Pub,Buy-Warehouse,Buy-Observatory,Buy-Author,Buy-Administrator,Buy-Warehouse Manager,Buy-Secretary,Buy-Controller,Buy-Judge,Buy-Mistress of Ceremonies,Hold-Lumber Jack,Hold-Gold Miner,Hold-Shepherd,Hold-Fur Trapper,Hold-Ship Builder,Hold-Czar Peter,Hold-Market,Hold-Customs House,Hold-Firehouse,Hold-Hospital,Hold-Library,Hold-Theater,Hold-Academy,Hold-Potjomkins Village,Hold-Pub,Hold-Warehouse,Hold-Observatory,Hold-Author,Hold-Administrator,Hold-Warehouse Manager,Hold-Secretary,Hold-Controller,Hold-Judge,Hold-Mistress of Ceremonies,Hold-Carpenter Workshop,Hold-Gold Smelter,Hold-Weaving Mill,Hold-Fur Shop,Hold-Warf,Hold-Mariinskij Theater,Hold-Bank,Hold-Peterhof,Hold-St. Isaac Cathedral,Hold-Church of Jesus Christ,Hold-Harbor,Hold-Smolny Cathedral,Hold-Catherine the Great Palace,Hold-Hermitage,Hold-Winter Palace,Hold-Pope,Hold-Weapon Master,Hold-Chamber Maid,Hold-Builder,Hold-Senator,Hold-Patriarch,Hold-Tax Man,Hold-Admiral,Hold-Minister of Foreign Affairs,Hold-Czar,Upgrade-Carpenter Workshop-Lumber Jack,Upgrade-Carpenter Workshop-Czar Peter,Upgrade-Gold Smelter-Gold Miner,Upgrade-Gold Smelter-Czar Peter,Upgrade-Weaving Mill-Shepherd,Upgrade-Weaving Mill-Czar Peter,Upgrade-Fur Shop-Fur Trapper,Upgrade-Fur Shop-Czar Peter,Upgrade-Warf-Ship Builder,Upgrade-Warf-Czar Peter,Upgrade-Mariinskij Theater-Market,Upgrade-Mariinskij Theater-Customs House,Upgrade-Mariinskij Theater-Firehouse,Upgrade-Mariinskij Theater-Hospital,Upgrade-Mariinskij Theater-Library,Upgrade-Mariinskij Theater-Theater,Upgrade-Mariinskij Theater-Academy,Upgrade-Mariinskij Theater-Potjomkins Village,Upgrade-Mariinskij Theater-Pub,Upgrade-Mariinskij Theater-Warehouse,Upgrade-Mariinskij Theater-Observatory,Upgrade-Bank-Market,Upgrade-Bank-Customs House,Upgrade-Bank-Firehouse,Upgrade-Bank-Hospital,Upgrade-Bank-Library,Upgrade-Bank-Theater,Upgrade-Bank-Academy,Upgrade-Bank-Potjomkins Village,Upgrade-Bank-Pub,Upgrade-Bank-Warehouse,Upgrade-Bank-Observatory,Upgrade-Peterhof-Market,Upgrade-Peterhof-Customs House,Upgrade-Peterhof-Firehouse,Upgrade-Peterhof-Hospital,Upgrade-Peterhof-Library,Upgrade-Peterhof-Theater,Upgrade-Peterhof-Academy,Upgrade-Peterhof-Potjomkins Village,Upgrade-Peterhof-Pub,Upgrade-Peterhof-Warehouse,Upgrade-Peterhof-Observatory,Upgrade-St. Isaac Cathedral-Market,Upgrade-St. Isaac Cathedral-Customs House,Upgrade-St. Isaac Cathedral-Firehouse,Upgrade-St. Isaac Cathedral-Hospital,Upgrade-St. Isaac Cathedral-Library,Upgrade-St. Isaac Cathedral-Theater,Upgrade-St. Isaac Cathedral-Academy,Upgrade-St. Isaac Cathedral-Potjomkins Village,Upgrade-St. Isaac Cathedral-Pub,Upgrade-St. Isaac Cathedral-Warehouse,Upgrade-St. Isaac Cathedral-Observatory,Upgrade-Church of Jesus Christ-Market,Upgrade-Church of Jesus Christ-Customs House,Upgrade-Church of Jesus Christ-Firehouse,Upgrade-Church of Jesus Christ-Hospital,Upgrade-Church of Jesus Christ-Library,Upgrade-Church of Jesus Christ-Theater,Upgrade-Church of Jesus Christ-Academy,Upgrade-Church of Jesus Christ-Potjomkins Village,Upgrade-Church of Jesus Christ-Pub,Upgrade-Church of Jesus Christ-Warehouse,Upgrade-Church of Jesus Christ-Observatory,Upgrade-Harbor-Market,Upgrade-Harbor-Customs House,Upgrade-Harbor-Firehouse,Upgrade-Harbor-Hospital,Upgrade-Harbor-Library,Upgrade-Harbor-Theater,Upgrade-Harbor-Academy,Upgrade-Harbor-Potjomkins Village,Upgrade-Harbor-Pub,Upgrade-Harbor-Warehouse,Upgrade-Harbor-Observatory,Upgrade-Smolny Cathedral-Market,Upgrade-Smolny Cathedral-Customs House,Upgrade-Smolny Cathedral-Firehouse,Upgrade-Smolny Cathedral-Hospital,Upgrade-Smolny Cathedral-Library,Upgrade-Smolny Cathedral-Theater,Upgrade-Smolny Cathedral-Academy,Upgrade-Smolny Cathedral-Potjomkins Village,Upgrade-Smolny Cathedral-Pub,Upgrade-Smolny Cathedral-Warehouse,Upgrade-Smolny Cathedral-Observatory,Upgrade-Catherine the Great Palace-Market,Upgrade-Catherine the Great Palace-Customs House,Upgrade-Catherine the Great Palace-Firehouse,Upgrade-Catherine the Great Palace-Hospital,Upgrade-Catherine the Great Palace-Library,Upgrade-Catherine the Great Palace-Theater,Upgrade-Catherine the Great Palace-Academy,Upgrade-Catherine the Great Palace-Potjomkins Village,Upgrade-Catherine the Great Palace-Pub,Upgrade-Catherine the Great Palace-Warehouse,Upgrade-Catherine the Great Palace-Observatory,Upgrade-Hermitage-Market,Upgrade-Hermitage-Customs House,Upgrade-Hermitage-Firehouse,Upgrade-Hermitage-Hospital,Upgrade-Hermitage-Library,Upgrade-Hermitage-Theater,Upgrade-Hermitage-Academy,Upgrade-Hermitage-Potjomkins Village,Upgrade-Hermitage-Pub,Upgrade-Hermitage-Warehouse,Upgrade-Hermitage-Observatory,Upgrade-Winter Palace-Market,Upgrade-Winter Palace-Customs House,Upgrade-Winter Palace-Firehouse,Upgrade-Winter Palace-Hospital,Upgrade-Winter Palace-Library,Upgrade-Winter Palace-Theater,Upgrade-Winter Palace-Academy,Upgrade-Winter Palace-Potjomkins Village,Upgrade-Winter Palace-Pub,Upgrade-Winter Palace-Warehouse,Upgrade-Winter Palace-Observatory,Upgrade-Pope-Author,Upgrade-Pope-Administrator,Upgrade-Pope-Warehouse Manager,Upgrade-Pope-Secretary,Upgrade-Pope-Controller,Upgrade-Pope-Judge,Upgrade-Pope-Mistress of Ceremonies,Upgrade-Weapon Master-Author,Upgrade-Weapon Master-Administrator,Upgrade-Weapon Master-Warehouse Manager,Upgrade-Weapon Master-Secretary,Upgrade-Weapon Master-Controller,Upgrade-Weapon Master-Judge,Upgrade-Weapon Master-Mistress of Ceremonies,Upgrade-Chamber Maid-Author,Upgrade-Chamber Maid-Administrator,Upgrade-Chamber Maid-Warehouse Manager,Upgrade-Chamber Maid-Secretary,Upgrade-Chamber Maid-Controller,Upgrade-Chamber Maid-Judge,Upgrade-Chamber Maid-Mistress of Ceremonies,Upgrade-Builder-Author,Upgrade-Builder-Administrator,Upgrade-Builder-Warehouse Manager,Upgrade-Builder-Secretary,Upgrade-Builder-Controller,Upgrade-Builder-Judge,Upgrade-Builder-Mistress of Ceremonies,Upgrade-Senator-Author,Upgrade-Senator-Administrator,Upgrade-Senator-Warehouse Manager,Upgrade-Senator-Secretary,Upgrade-Senator-Controller,Upgrade-Senator-Judge,Upgrade-Senator-Mistress of Ceremonies,Upgrade-Patriarch-Author,Upgrade-Patriarch-Administrator,Upgrade-Patriarch-Warehouse Manager,Upgrade-Patriarch-Secretary,Upgrade-Patriarch-Controller,Upgrade-Patriarch-Judge,Upgrade-Patriarch-Mistress of Ceremonies,Upgrade-Tax Man-Author,Upgrade-Tax Man-Administrator,Upgrade-Tax Man-Warehouse Manager,Upgrade-Tax Man-Secretary,Upgrade-Tax Man-Controller,Upgrade-Tax Man-Judge,Upgrade-Tax Man-Mistress of Ceremonies,Upgrade-Admiral-Author,Upgrade-Admiral-Administrator,Upgrade-Admiral-Warehouse Manager,Upgrade-Admiral-Secretary,Upgrade-Admiral-Controller,Upgrade-Admiral-Judge,Upgrade-Admiral-Mistress of Ceremonies,Upgrade-Minister of Foreign Affairs-Author,Upgrade-Minister of Foreign Affairs-Administrator,Upgrade-Minister of Foreign Affairs-Warehouse Manager,Upgrade-Minister of Foreign Affairs-Secretary,Upgrade-Minister of Foreign Affairs-Controller,Upgrade-Minister of Foreign Affairs-Judge,Upgrade-Minister of Foreign Affairs-Mistress of Ceremonies,Upgrade-Czar-Author,Upgrade-Czar-Administrator,Upgrade-Czar-Warehouse Manager,Upgrade-Czar-Secretary,Upgrade-Czar-Controller,Upgrade-Czar-Judge,Upgrade-Czar-Mistress of Ceremonies,Observatory-Worker Card,Observatory-Building Card,Observatory-Aristocrat Card,Observatory-Trading Card,Use the Pub-0,Use the Pub-1,Use the Pub-2,Use the Pub-3,Use the Pub-4,Use the Pub-5,Pass
3A,7,37,16,92,26,10,7,12,34,10,10,10,10,8,8,3,54,78,99,93,4,10,10,10,10,10,10,26,10,9,26,10,10,10,25,20,10,10,10,10,26,7,21,88,95,97,38,8,10,10,10,12,12,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,7,10,16,8,10,7,10,7,10,18,16,7,10,24,4,16,9,10,10,10,14,10,10,7,10,7,10,7,10,10,10,16,10,10,10,10,10,16,7,10,10,10,10,10,10,10,10,7,14,7,10,10,10,10,10,10,10,10,10,10,11,12,10,10,10,10,10,7,10,7,12,17,16,10,10,10,10,10,7,10,10,7,7,10,10,10,10,10,10,10,10,10,7,18,11,10,10,10,10,10,10,10,10,10,7,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,6,10,10,12,10,14,14,4,14,7,12,10,10,18,24,10,10,16,7,10,10,16,16,10,10,10,10,16,16,16,10,10,10,10,10,13,10,18,18,10,10,14,10,10,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3T,79,9,90,97,54,7,16,75,43,10,10,10,10,7,33,2,6,8,88,2,7,10,10,10,10,10,10,10,7,13,10,10,10,7,9,7,10,10,10,10,10,15,91,58,11,13,99,100,10,10,9,33,17,10,10,14,11,17,10,10,4,10,9,9,10,7,10,10,10,10,12,12,7,60,7,90,10,100,15,72,7,8,7,6,12,4,5,10,10,10,14,10,10,4,14,4,3,14,7,10,10,7,10,10,12,10,9,9,32,7,10,10,16,10,10,12,12,8,23,26,7,10,10,7,10,10,10,7,10,5,3,12,10,10,20,10,10,10,22,18,46,54,7,10,10,14,10,10,12,10,10,7,43,13,10,10,10,16,10,10,10,10,10,33,8,10,10,10,10,10,10,10,12,10,9,7,10,10,10,10,10,18,10,10,24,9,10,10,10,10,10,10,10,26,70,21,16,7,10,10,60,10,14,21,10,10,10,8,97,7,18,12,10,10,43,9,9,6,12,10,10,15,9,7,7,7,10,10,20,33,28,9,33,10,10,10,4,7,19,27,10,10,10,10,24,19,43,12,10,10,10,10,50,29,10,10,10,10,10,13,24,10,16,10,10,10,10,10,10,10,10,10,10,10
4W,97,96,94,11,38,7,10,16,10,10,10,10,10,7,10,5,13,59,20,7,10,10,10,10,10,10,10,19,10,16,10,12,7,10,10,7,15,10,10,10,10,12,12,27,7,10,14,7,10,10,10,10,10,10,10,10,10,18,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,13,10,7,10,7,16,7,10,77,12,10,20,23,7,10,10,10,16,10,10,13,10,9,20,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,7,10,10,10,16,10,10,10,10,10,10,10,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,20,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,30,10,10,10,10,10,10,10,9,12,10,7,10,10,13,10,10,10,10,10,10,10,22,10,22,10,10,10,10,22,14,10,10,10,10,10,10,10,17,16,10,10,10,10,10,16,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4B,5,0,8,1,27,8,0,0,73,47,100,34,18,9,0,6,9,0,32,59,66,60,93,36,7,9,96,4,6,3,7,91,53,8,18,92,8,16,11,7,1,7,9,41,7,99,7,61,10,10,28,35,100,7,7,10,20,32,14,7,4,1,15,7,10,16,28,16,9,30,47,43,34,4,10,18,10,6,10,60,7,2,13,4,21,17,7,7,10,10,16,10,10,7,10,17,21,10,10,7,10,7,10,10,4,12,18,7,10,24,10,10,8,10,10,10,7,4,9,10,17,10,10,10,10,10,10,14,7,10,9,30,10,10,10,9,10,4,19,7,7,7,21,12,10,7,10,12,10,26,16,7,7,75,18,10,9,10,10,20,16,26,7,7,32,10,10,10,10,10,30,12,10,10,4,9,7,10,12,12,10,7,19,26,11,14,97,9,10,10,10,10,18,29,10,7,7,7,10,7,7,10,7,7,7,18,7,10,7,7,17,10,12,10,15,7,9,32,10,10,10,11,9,7,21,10,21,16,7,8,7,47,27,9,14,16,10,9,30,7,32,10,12,15,37,34,10,30,10,7,12,15,22,16,7,12,10,10,10,12,12,10,10,6,0,0,0,67,26,6,12,0,10,10
4A,100,7,73,82,88,21,94,42,16,10,7,10,10,27,40,0,43,79,92,86,19,10,10,10,10,22,6,9,57,20,10,10,12,25,10,10,4,10,10,10,4,9,100,100,11,7,74,97,10,10,12,7,10,10,10,10,10,10,10,10,12,9,10,10,10,10,10,10,10,10,10,13,9,13,10,10,14,15,10,39,10,31,16,7,10,10,10,10,14,10,14,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,7,10,20,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,16,7,20,7,10,10,10,10,10,10,10,16,7,11,7,14,10,10,10,10,10,10,10,10,10,16,7,10,10,10,10,10,10,7,10,24,40,14,10,10,10,10,10,10,10,14,16,13,10,10,10,10,10,10,10,20,10,9,7,10,10,10,7,12,10,10,10,10,10,10,10,7,10,10,10,14,10,7,7,10,10,10,10,10,28,10,14,10,10,10,10,34,9,10,10,10,10,14,9,7,10,16,12,10,12,18,16,14,12,10,16,10,10,12,10,19,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4T,2,37,8,26,85,30,22,43,72,16,10,10,10,7,26,1,97,28,86,86,51,27,12,10,10,10,7,30,22,20,16,7,10,8,18,16,9,10,10,10,13,4,13,92,86,97,1,32,7,12,9,20,45,20,7,13,52,7,4,8,4,46,7,7,10,10,10,12,7,4,7,12,15,35,10,18,7,91,7,91,7,81,16,40,5,7,4,24,10,10,7,10,10,11,10,9,9,19,12,10,10,12,10,7,7,28,16,6,7,37,10,10,10,10,10,10,7,12,9,7,28,10,10,7,14,10,7,10,22,15,28,9,10,10,14,10,10,10,14,10,7,2,25,10,10,10,10,10,10,12,18,16,19,36,10,10,10,20,10,10,16,14,6,6,19,10,10,12,10,10,16,10,7,7,7,24,10,10,16,10,10,10,10,14,12,19,28,14,10,10,10,10,10,23,60,1,6,16,10,10,17,97,7,27,16,10,10,29,7,39,52,10,7,10,36,69,6,7,10,9,10,7,25,88,7,9,12,10,10,10,37,80,28,33,14,10,9,0,7,9,34,10,10,25,20,19,10,23,10,10,10,12,40,12,13,10,10,10,27,10,10,30,10,10,10,10,10,10,10,10,10,10,10,10
5W,83,77,87,6,36,10,10,10,10,10,10,10,10,10,10,10,10,33,12,10,10,10,10,10,10,16,10,31,12,17,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,7,11,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,7,10,10,7,10,9,7,26,16,17,10,10,1,16,12,10,10,10,14,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,7,9,10,10,10,10,10,10,10,10,7,10,7,10,10,10,10,10,10,10,10,10,10,24,20,12,10,10,10,10,10,10,10,26,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,7,23,16,10,10,10,10,10,13,7,14,10,10,10,10,10,12,10,10,10,10,10,10,7,9,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
5B,32,82,63,60,59,10,77,68,71,11,33,29,22,0,7,6,76,3,59,94,95,94,30,100,6,34,92,89,0,48,79,16,11,58,90,16,50,7,7,4,10,16,20,4,40,44,97,41,9,10,29,15,27,10,8,24,64,24,45,91,100,57,14,10,10,10,10,14,7,22,26,24,83,7,10,10,10,24,10,8,10,41,10,26,9,16,10,10,10,10,10,7,10,10,10,7,20,10,11,10,10,7,10,10,10,4,32,4,10,12,10,10,10,10,10,10,41,19,9,10,10,10,10,10,10,10,24,16,16,9,7,26,10,10,10,10,13,12,21,19,15,8,21,10,10,10,7,10,10,15,16,9,7,10,16,10,7,19,12,13,17,7,28,19,22,10,14,12,7,10,7,11,7,9,7,12,10,10,10,4,10,10,19,13,26,7,10,10,10,22,12,10,10,7,10,10,10,10,10,10,12,7,10,7,7,12,14,10,10,9,10,7,10,10,6,14,7,9,7,10,10,10,10,7,7,20,10,18,22,12,29,46,7,10,7,10,8,15,7,38,10,7,10,17,23,8,52,7,40,16,10,24,28,9,7,48,16,20,16,14,21,16,22,70,9,2,6,16,11,7,10,93,10,10
5A,27,27,76,44,52,15,42,10,10,10,10,10,10,22,14,30,16,97,100,100,22,10,22,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,18,81,100,97,97,100,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,7,10,10,10,27,10,10,10,10,16,10,10,12,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,16,16,20,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,17,10,10,10,10,10,10,7,10,22,10,10,10,10,28,10,36,10,10,14,10,26,12,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10
5T,12,42,74,100,68,66,70,17,45,10,28,14,10,10,10,12,21,95,100,98,100,100,58,20,10,10,10,10,21,10,10,10,10,10,10,12,10,10,10,10,10,10,43,20,100,97,100,100,14,10,10,100,14,10,42,20,28,73,28,24,53,58,41,10,16,16,14,10,10,10,10,53,76,100,10,77,10,94,10,97,11,100,10,13,7,31,10,10,10,10,10,10,10,16,16,22,10,16,10,10,10,7,12,10,16,10,30,22,17,10,14,10,10,10,10,10,26,10,53,22,25,10,10,10,10,10,10,14,25,25,10,20,14,10,10,10,14,12,10,10,24,25,28,10,10,10,12,10,10,34,22,59,16,20,7,10,10,12,10,12,10,49,42,10,15,10,10,10,10,10,16,83,16,30,7,33,10,10,10,10,10,36,31,10,18,14,26,10,10,10,10,10,10,18,33,12,10,7,14,10,17,44,35,6,9,10,16,44,7,99,15,14,10,10,60,34,13,7,52,10,10,34,15,33,100,34,10,18,26,10,20,60,27,12,16,10,28,50,17,70,10,32,10,21,24,12,100,14,36,10,12,28,10,16,50,100,10,18,12,22,34,10,62,10,10,10,10,10,10,10,10,10,10,10
6W,100,100,95,46,4,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10
6B,43,64,14,100,96,7,72,100,97,57,96,20,10,10,43,18,9,12,53,31,62,97,60,100,19,10,49,12,15,17,10,28,10,55,10,35,32,10,10,10,18,10,18,23,68,7,96,12,10,10,10,12,14,16,10,14,7,28,10,15,11,10,22,10,10,10,10,10,7,16,22,7,19,15,10,22,10,23,10,33,10,31,10,10,10,19,10,12,10,10,10,10,10,10,10,18,10,10,16,10,10,12,10,10,14,14,10,18,14,10,10,10,10,10,10,10,12,11,17,10,10,10,10,10,10,10,7,10,9,11,10,16,10,10,10,10,10,10,10,20,28,22,10,10,10,10,9,10,10,10,16,10,10,12,10,10,10,10,10,10,10,10,17,16,14,16,10,10,10,10,10,22,12,10,12,37,10,10,10,10,10,10,10,16,28,10,20,10,10,10,10,10,10,10,7,10,22,10,10,22,7,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,7,10,10,10,14,10,10,10,10,10,10,10,7,10,10,10,16,10,16,30,16,10,10,14,14,10,10,10,9,10,18,10,16,9,10,16,16,10,10,10,10,10,14,12,30,10,14,0,100,12,100,7,10,9,10,10
6A,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,38,18,7,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,12,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10
6T,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,12,10,28,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,22,12,10,16,10,10,10,10,10,10,10,10,10,10,10,10,14,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,16,10,7,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10,10,10
LW,100,100,100,100,94,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,16,38,32,100,47,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,16,10,10,10,20,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
LB,68,97,99,96,93,70,100,100,100,97,100,89,16,56,43,76,97,10,67,81,97,97,99,100,10,7,7,22,22,82,14,57,38,41,9,97,13,10,10,10,26,10,9,15,30,14,4,60,10,10,10,10,21,10,10,10,24,7,11,20,10,7,7,10,10,10,10,10,10,10,20,14,59,36,10,58,10,36,10,99,16,6,16,45,7,25,16,22,10,16,10,12,10,10,14,15,7,7,28,10,10,7,10,10,7,7,10,15,16,16,12,10,10,12,10,50,10,26,10,30,7,10,10,7,10,10,28,9,10,24,32,19,18,10,9,10,10,16,10,32,23,7,29,10,10,10,18,16,10,10,22,16,40,29,10,10,16,10,10,26,29,20,10,9,31,10,10,10,20,10,9,24,7,31,14,43,16,10,16,12,10,16,10,20,36,20,54,12,10,10,12,12,4,21,10,7,10,32,10,12,31,10,16,10,10,10,10,7,10,12,22,15,10,10,18,59,9,10,12,12,10,24,10,25,7,10,10,10,32,12,15,7,10,10,10,10,22,7,31,10,7,10,10,18,52,22,9,15,12,22,14,20,18,52,16,42,36,17,18,28,20,36,26,10,26,14,100,3,100,9,15,18,10,10
LA,15,4,29,4,7,34,18,32,62,16,18,30,16,4,4,7,54,64,88,97,100,56,100,31,10,10,10,10,16,10,10,7,7,10,24,10,10,10,10,10,10,86,0,95,80,1,97,96,10,10,10,10,10,10,10,10,10,10,10,14,10,10,16,10,10,10,10,10,10,10,10,10,14,7,10,10,10,7,10,4,12,20,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,7,8,10,16,10,10,10,10,10,10,7,14,7,10,10,14,10,10,10,10,14,12,7,16,10,10,10,10,18,10,10,7,10,27,12,9,16,14,10,10,10,7,10,12,10,20,16,12,10,10,10,10,10,13,16,10,7,22,22,10,10,10,10,10,10,12,18,28,10,10,10,10,10,10,10,10,15,14,7,14,21,16,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,11,14,7,10,10,7,10,10,13,10,10,7,10,12,10,31,22,10,10,10,10,19,18,9,10,10,10,10,20,10,24,28,19,10,10,10,10,10,10,10,10,10,10,10
