,Buy-Lumber Jack,Buy-Gold Miner,Buy-Shepherd,Buy-Fur Trapper,Buy-Ship Builder,Buy-Czar Peter,Buy-Market,Buy-Customs House,Buy-Firehouse,Buy-Hospital,Buy-Library,Buy-Theater,Buy-Academy,Buy-Potjomkins Village,Buy-Pub,Buy-Warehouse,Buy-Observatory,Buy-Author,Buy-Administrator,Buy-Warehouse Manager,Buy-Secretary,Buy-Controller,Buy-Judge,Buy-Mistress of Ceremonies,Hold-Lumber Jack,Hold-Gold Miner,Hold-Shepherd,Hold-Fur Trapper,Hold-Ship Builder,Hold-Czar Peter,Hold-Market,Hold-Customs House,Hold-Firehouse,Hold-Hospital,Hold-Library,Hold-Theater,Hold-Academy,Hold-Potjomkins Village,Hold-Pub,Hold-Warehouse,Hold-Observatory,Hold-Author,Hold-Administrator,Hold-Warehouse Manager,Hold-Secretary,Hold-Controller,Hold-Judge,Hold-Mistress of Ceremonies,Hold-Carpenter Workshop,Hold-Gold Smelter,Hold-Weaving Mill,Hold-Fur Shop,Hold-Warf,Hold-Mariinskij Theater,Hold-Bank,Hold-Peterhof,Hold-St. Isaac Cathedral,Hold-Church of Jesus Christ,Hold-Harbor,Hold-Smolny Cathedral,Hold-Catherine the Great Palace,Hold-Hermitage,Hold-Winter Palace,Hold-Pope,Hold-Weapon Master,Hold-Chamber Maid,Hold-Builder,Hold-Senator,Hold-Patriarch,Hold-Tax Man,Hold-Admiral,Hold-Minister of Foreign Affairs,Hold-Czar,Upgrade-Carpenter Workshop-Lumber Jack,Upgrade-Carpenter Workshop-Czar Peter,Upgrade-Gold Smelter-Gold Miner,Upgrade-Gold Smelter-Czar Peter,Upgrade-Weaving Mill-Shepherd,Upgrade-Weaving Mill-Czar Peter,Upgrade-Fur Shop-Fur Trapper,Upgrade-Fur Shop-Czar Peter,Upgrade-Warf-Ship Builder,Upgrade-Warf-Czar Peter,Upgrade-Mariinskij Theater-Market,Upgrade-Mariinskij Theater-Customs House,Upgrade-Mariinskij Theater-Firehouse,Upgrade-Mariinskij Theater-Hospital,Upgrade-Mariinskij Theater-Library,Upgrade-Mariinskij Theater-Theater,Upgrade-Mariinskij Theater-Academy,Upgrade-Mariinskij Theater-Potjomkins Village,Upgrade-Mariinskij Theater-Pub,Upgrade-Mariinskij Theater-Warehouse,Upgrade-Mariinskij Theater-Observatory,Upgrade-Bank-Market,Upgrade-Bank-Customs House,Upgrade-Bank-Firehouse,Upgrade-Bank-Hospital,Upgrade-Bank-Library,Upgrade-Bank-Theater,Upgrade-Bank-Academy,Upgrade-Bank-Potjomkins Village,Upgrade-Bank-Pub,Upgrade-Bank-Warehouse,Upgrade-Bank-Observatory,Upgrade-Peterhof-Market,Upgrade-Peterhof-Customs House,Upgrade-Peterhof-Firehouse,Upgrade-Peterhof-Hospital,Upgrade-Peterhof-Library,Upgrade-Peterhof-Theater,Upgrade-Peterhof-Academy,Upgrade-Peterhof-Potjomkins Village,Upgrade-Peterhof-Pub,Upgrade-Peterhof-Warehouse,Upgrade-Peterhof-Observatory,Upgrade-St. Isaac Cathedral-Market,Upgrade-St. Isaac Cathedral-Customs House,Upgrade-St. Isaac Cathedral-Firehouse,Upgrade-St. Isaac Cathedral-Hospital,Upgrade-St. Isaac Cathedral-Library,Upgrade-St. Isaac Cathedral-Theater,Upgrade-St. Isaac Cathedral-Academy,Upgrade-St. Isaac Cathedral-Potjomkins Village,Upgrade-St. Isaac Cathedral-Pub,Upgrade-St. Isaac Cathedral-Warehouse,Upgrade-St. Isaac Cathedral-Observatory,Upgrade-Church of Jesus Christ-Market,Upgrade-Church of Jesus Christ-Customs House,Upgrade-Church of Jesus Christ-Firehouse,Upgrade-Church of Jesus Christ-Hospital,Upgrade-Church of Jesus Christ-Library,Upgrade-Church of Jesus Christ-Theater,Upgrade-Church of Jesus Christ-Academy,Upgrade-Church of Jesus Christ-Potjomkins Village,Upgrade-Church of Jesus Christ-Pub,Upgrade-Church of Jesus Christ-Warehouse,Upgrade-Church of Jesus Christ-Observatory,Upgrade-Harbor-Market,Upgrade-Harbor-Customs House,Upgrade-Harbor-Firehouse,Upgrade-Harbor-Hospital,Upgrade-Harbor-Library,Upgrade-Harbor-Theater,Upgrade-Harbor-Academy,Upgrade-Harbor-Potjomkins Village,Upgrade-Harbor-Pub,Upgrade-Harbor-Warehouse,Upgrade-Harbor-Observatory,Upgrade-Smolny Cathedral-Market,Upgrade-Smolny Cathedral-Customs House,Upgrade-Smolny Cathedral-Firehouse,Upgrade-Smolny Cathedral-Hospital,Upgrade-Smolny Cathedral-Library,Upgrade-Smolny Cathedral-Theater,Upgrade-Smolny Cathedral-Academy,Upgrade-Smolny Cathedral-Potjomkins Village,Upgrade-Smolny Cathedral-Pub,Upgrade-Smolny Cathedral-Warehouse,Upgrade-Smolny Cathedral-Observatory,Upgrade-Catherine the Great Palace-Market,Upgrade-Catherine the Great Palace-Customs House,Upgrade-Catherine the Great Palace-Firehouse,Upgrade-Catherine the Great Palace-Hospital,Upgrade-Catherine the Great Palace-Library,Upgrade-Catherine the Great Palace-Theater,Upgrade-Catherine the Great Palace-Academy,Upgrade-Catherine the Great Palace-Potjomkins Village,Upgrade-Catherine the Great Palace-Pub,Upgrade-Catherine the Great Palace-Warehouse,Upgrade-Catherine the Great Palace-Observatory,Upgrade-Hermitage-Market,Upgrade-Hermitage-Customs House,Upgrade-Hermitage-Firehouse,Upgrade-Hermitage-Hospital,Upgrade-Hermitage-Library,Upgrade-Hermitage-Theater,Upgrade-Hermitage-Academy,Upgrade-Hermitage-Potjomkins Village,Upgrade-Hermitage-Pub,Upgrade-Hermitage-Warehouse,Upgrade-Hermitage-Observatory,Upgrade-Winter Palace-Market,Upgrade-Winter Palace-Customs House,Upgrade-Winter Palace-Firehouse,Upgrade-Winter Palace-Hospital,Upgrade-Winter Palace-Library,Upgrade-Winter Palace-Theater,Upgrade-Winter Palace-Academy,Upgrade-Winter Palace-Potjomkins Village,Upgrade-Winter Palace-Pub,Upgrade-Winter Palace-Warehouse,Upgrade-Winter Palace-Observatory,Upgrade-Pope-Author,Upgrade-Pope-Administrator,Upgrade-Pope-Warehouse Manager,Upgrade-Pope-Secretary,Upgrade-Pope-Controller,Upgrade-Pope-Judge,Upgrade-Pope-Mistress of Ceremonies,Upgrade-Weapon Master-Author,Upgrade-Weapon Master-Administrator,Upgrade-Weapon Master-Warehouse Manager,Upgrade-Weapon Master-Secretary,Upgrade-Weapon Master-Controller,Upgrade-Weapon Master-Judge,Upgrade-Weapon Master-Mistress of Ceremonies,Upgrade-Chamber Maid-Author,Upgrade-Chamber Maid-Administrator,Upgrade-Chamber Maid-Warehouse Manager,Upgrade-Chamber Maid-Secretary,Upgrade-Chamber Maid-Controller,Upgrade-Chamber Maid-Judge,Upgrade-Chamber Maid-Mistress of Ceremonies,Upgrade-Builder-Author,Upgrade-Builder-Administrator,Upgrade-Builder-Warehouse Manager,Upgrade-Builder-Secretary,Upgrade-Builder-Controller,Upgrade-Builder-Judge,Upgrade-Builder-Mistress of Ceremonies,Upgrade-Senator-Author,Upgrade-Senator-Administrator,Upgrade-Senator-Warehouse Manager,Upgrade-Senator-Secretary,Upgrade-Senator-Controller,Upgrade-Senator-Judge,Upgrade-Senator-Mistress of Ceremonies,Upgrade-Patriarch-Author,Upgrade-Patriarch-Administrator,Upgrade-Patriarch-Warehouse Manager,Upgrade-Patriarch-Secretary,Upgrade-Patriarch-Controller,Upgrade-Patriarch-Judge,Upgrade-Patriarch-Mistress of Ceremonies,Upgrade-Tax Man-Author,Upgrade-Tax Man-Administrator,Upgrade-Tax Man-Warehouse Manager,Upgrade-Tax Man-Secretary,Upgrade-Tax Man-Controller,Upgrade-Tax Man-Judge,Upgrade-Tax Man-Mistress of Ceremonies,Upgrade-Admiral-Author,Upgrade-Admiral-Administrator,Upgrade-Admiral-Warehouse Manager,Upgrade-Admiral-Secretary,Upgrade-Admiral-Controller,Upgrade-Admiral-Judge,Upgrade-Admiral-Mistress of Ceremonies,Upgrade-Minister of Foreign Affairs-Author,Upgrade-Minister of Foreign Affairs-Administrator,Upgrade-Minister of Foreign Affairs-Warehouse Manager,Upgrade-Minister of Foreign Affairs-Secretary,Upgrade-Minister of Foreign Affairs-Controller,Upgrade-Minister of Foreign Affairs-Judge,Upgrade-Minister of Foreign Affairs-Mistress of Ceremonies,Upgrade-Czar-Author,Upgrade-Czar-Administrator,Upgrade-Czar-Warehouse Manager,Upgrade-Czar-Secretary,Upgrade-Czar-Controller,Upgrade-Czar-Judge,Upgrade-Czar-Mistress of Ceremonies,Observatory-Worker Card,Observatory-Building Card,Observatory-Aristocrat Card,Observatory-Trading Card,Use the Pub-0,Use the Pub-1,Use the Pub-2,Use the Pub-3,Use the Pub-4,Use the Pub-5,Pass
3A,34,50,27,71,59,12,6,11,16,10,16,10,10,34,38,4,0,97,100,40,8,10,10,10,10,10,4,32,10,10,69,10,10,10,40,17,10,10,10,10,10,4,10,21,98,86,28,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,16,10,10,10,10,21,10,7,10,26,7,9,10,16,5,7,7,10,10,10,10,10,10,10,14,10,11,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,7,20,7,10,10,10,10,10,10,12,10,28,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,7,10,10,12,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,18,7,12,16,10,10,9,9,10,10,10,10,10,7,10,7,16,12,10,10,10,11,12,12,10,10,10,10,7,4,12,20,10,10,10,10,10,20,12,10,10,10,10,14,14,7,10,10,10,10,10,10,12,14,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
3T,6,7,88,91,100,7,51,19,22,10,10,10,10,7,17,8,26,5,78,16,9,33,10,10,10,10,10,10,7,26,10,24,7,7,15,9,14,10,10,10,9,4,83,6,9,4,99,4,10,10,40,14,27,10,10,9,10,12,9,38,7,13,12,7,10,10,30,27,9,14,23,20,7,9,12,73,7,52,11,84,8,94,14,12,9,5,12,7,10,10,10,10,16,9,19,30,13,19,7,10,10,10,7,10,10,10,9,5,42,10,10,10,10,10,10,11,12,10,7,14,7,10,10,7,10,10,12,10,24,8,7,7,10,10,10,10,10,10,10,10,10,8,10,7,10,10,10,10,10,10,7,7,16,14,7,7,10,10,10,10,10,16,7,10,10,10,10,10,10,10,12,10,10,7,6,10,7,7,10,10,10,10,10,10,12,16,12,10,10,10,10,10,10,5,65,9,10,7,10,10,66,8,7,18,10,10,10,13,83,9,17,16,10,10,21,8,49,10,7,10,10,14,39,47,29,13,10,10,10,20,9,3,26,7,10,10,7,5,7,7,10,10,10,10,9,16,32,12,10,10,10,10,38,31,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10
4W,87,92,91,0,58,10,11,20,10,10,10,10,10,9,7,7,14,41,7,10,7,10,10,10,10,10,19,10,11,12,10,10,10,10,10,10,13,10,10,10,10,12,10,29,19,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,38,10,7,10,27,14,14,18,7,7,10,8,16,10,10,10,10,10,10,10,7,10,16,23,7,10,10,10,10,10,10,10,10,12,18,10,16,10,10,7,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,16,10,10,7,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,30,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4B,6,5,0,1,8,0,3,1,27,35,96,96,18,4,0,0,0,2,5,0,80,81,91,12,4,82,21,6,5,9,24,73,41,8,23,25,14,13,7,9,6,7,83,8,7,97,7,57,10,10,7,7,100,16,16,10,19,18,7,9,9,7,9,16,10,10,10,14,12,7,34,8,95,7,10,14,10,5,7,0,9,8,4,9,11,7,12,18,10,10,7,7,10,5,7,11,4,7,9,12,10,10,9,10,14,7,8,8,10,33,16,10,9,16,12,7,9,7,7,10,12,12,10,7,7,7,14,16,4,10,13,19,12,10,10,14,10,9,8,9,16,7,4,14,10,7,10,10,7,1,7,39,29,8,19,10,10,12,10,12,16,8,14,7,29,11,10,12,10,10,9,10,7,20,8,64,7,10,10,10,7,7,10,4,7,7,13,23,10,12,10,10,7,32,10,10,9,7,10,10,7,18,10,7,10,10,10,10,10,16,14,10,10,10,4,9,22,12,20,10,10,9,5,34,9,34,7,10,10,11,4,43,48,25,10,0,7,7,50,8,7,10,28,30,11,16,9,7,10,24,9,24,24,22,7,12,12,12,10,10,7,19,10,0,0,0,0,0,0,0,0,0,10,10
4A,0,94,1,74,73,21,97,64,10,16,7,14,10,9,5,0,4,61,97,42,8,10,10,10,12,13,0,10,89,14,14,7,10,14,16,10,10,10,7,10,10,20,87,26,20,59,43,85,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,9,10,16,10,32,10,14,10,7,9,34,7,7,10,10,10,7,10,10,10,10,10,10,10,7,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,16,10,10,16,10,10,10,16,7,7,10,14,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,16,10,14,31,20,10,10,10,10,10,10,10,10,14,30,10,10,10,10,10,10,10,10,10,16,12,10,10,10,10,10,10,10,7,10,10,12,10,10,10,10,10,10,10,10,10,14,24,10,10,10,10,10,10,9,14,10,7,10,10,10,10,10,10,15,10,12,10,10,10,10,10,10,7,10,10,7,7,14,10,10,10,4,14,10,10,9,10,10,10,10,10,22,10,10,10,12,7,16,13,7,9,10,10,10,10,10,10,32,10,10,14,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4T,21,32,61,2,80,56,8,9,60,13,10,10,10,7,16,6,2,3,74,98,45,23,10,10,10,10,11,48,16,19,17,17,10,40,10,10,7,10,10,10,4,10,13,83,96,6,4,85,10,16,7,21,15,53,37,19,9,9,8,17,6,29,20,14,10,10,7,29,4,4,9,41,4,8,6,50,11,9,4,19,7,87,9,8,8,7,7,9,22,10,15,10,7,7,4,0,8,5,4,16,10,7,16,10,4,18,8,29,7,35,7,10,7,10,10,10,7,14,7,4,17,7,10,10,14,10,13,10,10,7,10,7,9,10,7,10,10,12,19,9,7,6,42,7,10,10,10,10,1,10,22,7,4,48,10,10,10,10,10,10,9,10,12,7,7,10,10,10,10,10,10,10,10,10,7,41,20,10,10,10,10,10,10,7,12,19,50,25,10,10,10,10,7,15,76,7,7,7,10,10,30,6,7,24,12,12,10,82,7,27,19,12,10,10,12,16,44,9,9,34,10,10,18,97,35,8,21,10,14,14,7,7,37,20,7,11,27,27,22,22,69,10,10,31,28,32,8,7,14,16,13,7,20,9,8,14,12,10,24,7,10,89,10,10,10,10,10,10,10,10,10,10,10,10
5W,85,88,99,28,24,10,10,7,10,10,10,10,10,7,10,4,28,15,12,10,14,10,10,10,37,7,19,43,7,10,10,12,10,10,10,10,10,10,10,10,10,10,10,13,10,7,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,7,31,10,16,10,0,25,28,21,10,10,18,7,12,7,14,10,10,7,10,10,10,10,10,12,9,12,10,10,10,10,10,10,10,16,10,7,10,10,10,10,10,10,10,10,10,10,22,10,10,10,10,10,10,10,10,10,20,12,22,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,9,22,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,12,10,10,10,10,10,10,10,10,10,10,10,10,15,14,12,10,10,10,10,10,10,10,10,10,10,10,16,10,22,7,10,10,10,10,10,9,10,10,10,10,10,10,10,10,22,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
5B,64,52,17,44,56,0,35,80,65,9,35,94,24,0,2,2,40,48,39,77,92,96,8,100,9,29,54,41,8,63,62,6,4,96,88,61,67,17,7,7,7,18,27,7,21,10,88,25,10,10,7,19,25,10,10,19,25,93,8,40,36,10,0,10,10,10,12,12,26,11,56,55,7,7,10,10,10,43,14,40,10,83,1,10,7,18,12,10,12,10,18,10,10,10,4,14,19,9,10,7,10,10,9,10,16,10,22,12,12,9,10,10,10,7,10,10,30,6,18,10,10,7,10,10,10,10,7,11,15,6,18,36,10,10,10,10,10,10,7,13,5,7,10,18,10,10,10,10,10,10,25,3,4,22,10,10,10,14,13,10,20,10,10,10,16,7,10,10,10,10,18,7,10,24,9,7,10,7,10,10,10,10,19,7,7,7,9,36,10,10,7,10,10,10,10,10,10,7,10,14,10,7,10,10,10,10,10,10,7,10,10,7,10,10,14,9,10,10,18,10,10,12,16,19,7,4,12,7,14,12,34,12,17,10,22,4,4,30,39,7,10,7,16,7,10,19,16,10,34,34,16,18,7,39,22,42,28,20,19,15,11,10,24,1,0,0,0,0,0,0,2,97,10,10
5A,30,41,35,30,32,16,46,10,10,10,10,10,10,41,14,6,4,100,97,97,29,10,22,10,10,10,10,10,10,10,10,16,7,10,16,14,10,10,10,10,10,13,70,100,100,100,100,23,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,13,10,10,10,10,20,10,19,7,12,10,10,20,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,16,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,12,18,10,10,10,10,10,10,20,10,14,10,10,10,14,8,10,16,10,10,10,10,18,10,10,10,10,16,10,18,10,18,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
5T,7,45,26,34,19,56,84,42,10,10,42,10,10,10,10,10,41,74,100,100,100,100,28,22,10,10,10,10,16,10,10,24,26,10,14,41,10,10,10,10,10,10,32,26,88,100,100,100,14,10,14,78,10,10,49,28,59,38,22,45,99,35,41,10,10,16,12,16,14,16,10,40,54,100,10,52,10,93,14,97,16,98,12,45,30,5,10,10,10,10,12,14,14,7,9,18,15,10,10,10,10,10,10,10,12,10,28,8,12,20,10,10,10,10,9,14,7,7,14,19,32,16,10,22,10,10,26,22,62,41,10,20,10,16,10,10,10,10,10,19,21,50,28,10,10,10,10,10,10,31,32,36,16,31,10,10,10,10,10,10,10,16,9,12,18,20,10,10,10,10,10,32,14,52,16,18,10,10,10,10,10,22,40,10,18,10,30,16,10,10,10,12,10,76,15,29,9,26,10,12,14,98,23,12,10,16,10,39,26,84,14,18,16,10,53,17,20,12,90,10,22,30,9,25,100,39,10,17,22,20,11,36,43,18,26,12,10,35,29,53,16,26,7,33,24,28,60,10,16,10,18,43,12,24,28,62,10,40,10,12,34,24,46,10,10,10,10,10,10,10,10,10,10,10
6W,100,92,100,43,7,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6B,16,80,96,100,96,27,69,56,75,59,96,20,10,31,45,29,8,7,59,24,93,100,40,100,16,10,51,10,16,6,10,20,16,13,18,48,10,10,10,10,10,10,10,73,61,10,60,10,10,10,10,12,10,10,10,10,22,7,30,10,4,16,32,10,10,10,10,10,10,16,15,10,51,12,10,14,10,32,10,46,10,24,14,10,10,13,10,14,10,10,10,10,10,10,10,10,12,10,26,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,16,10,10,10,10,10,12,7,7,10,10,10,10,10,10,10,10,10,14,10,10,14,10,10,10,14,10,10,10,12,14,16,15,10,10,10,10,10,10,10,16,17,20,16,10,10,10,10,10,12,16,10,10,10,25,12,10,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,13,10,10,10,12,10,10,10,16,10,10,10,10,16,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,18,10,18,10,14,10,7,10,7,12,10,10,13,13,12,10,7,14,10,10,10,10,10,10,14,10,10,10,16,12,14,10,10,12,10,34,10,22,10,10,15,36,0,89,16,10,10,10,10
6A,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,74,28,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,10,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6T,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,16,70,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,16,16,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,22,10,14,22,10,10,16,10,10,16,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,16,16,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10,10,16,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
LW,78,96,97,100,40,10,10,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,44,14,42,67,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,7,10,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,12,16,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
LB,75,95,96,100,92,83,95,88,100,96,97,100,24,94,88,42,51,12,50,94,97,97,100,49,15,14,34,17,36,7,20,9,38,39,61,85,48,12,10,12,49,7,22,45,33,10,83,62,7,10,10,10,7,10,12,10,10,7,22,14,10,24,7,10,10,10,10,10,10,13,20,7,31,9,10,14,10,28,10,55,17,58,10,10,7,18,10,14,10,16,10,10,10,10,20,35,7,10,14,10,10,14,7,10,7,11,16,7,18,15,10,10,10,14,10,10,11,12,20,33,7,10,10,10,16,12,12,10,10,14,41,10,10,10,10,10,10,34,14,28,10,7,10,12,10,10,10,10,10,10,10,12,36,43,21,10,10,10,10,12,26,32,20,13,44,10,10,10,16,10,10,7,33,10,7,17,11,10,10,14,10,10,10,14,10,20,16,10,10,10,12,10,10,7,16,12,7,10,10,10,10,22,10,10,10,10,10,10,18,10,10,10,10,10,12,19,12,10,10,10,10,9,10,36,10,14,10,10,16,16,36,14,14,10,10,16,7,7,42,22,10,10,22,10,20,14,21,4,12,41,21,18,30,13,12,16,16,14,10,20,32,24,12,10,24,0,92,26,98,15,18,12,10,10
LA,9,12,78,3,9,35,4,8,32,18,7,20,16,7,7,4,66,0,45,98,49,96,99,36,10,10,10,10,19,10,10,10,10,10,16,4,12,10,10,10,10,7,20,71,78,4,75,84,10,10,10,10,10,10,10,10,14,12,10,14,16,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,7,10,9,7,4,24,10,10,10,10,16,10,10,10,10,10,10,10,10,15,10,20,10,10,10,10,10,10,10,12,13,10,20,10,10,10,10,10,10,10,12,18,10,12,10,10,12,10,10,10,16,4,20,12,7,10,10,16,10,10,10,10,14,10,10,14,16,10,10,10,10,10,10,14,9,12,16,16,10,10,10,10,10,10,10,10,16,7,10,10,10,10,10,10,10,9,9,7,26,10,10,10,10,10,10,14,10,16,10,7,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,12,12,10,10,10,10,28,9,9,7,7,7,10,10,10,10,12,10,10,10,14,12,13,35,7,7,10,10,18,28,22,10,27,10,10,10,10,10,10,10,10,10,10,10
